Date,Time,Open,High,Low,Close,EMA,Super Trend UP,Super Trend DN,EMA 100,EMA 200
20-Mar-26,12.24,138.7,138.71,138.51,138.64,139.55799651528915,,139.249789888594,141.28654208673183,139.55799651528915
20-Mar-26,12.27,138.57,138.61,138.48,138.59,139.53882826746164,,139.16881089973458,141.28115439025484,139.53882826746164
20-Mar-26,12.30,138.59,138.6,138.45,138.45,139.5172673116703,,139.1314298097611,141.27549773812646,139.5172673116703
20-Mar-26,12.33,138.54,138.76,138.51,138.61,139.4993016223303,,139.1314298097611,141.27017206832002,139.4993016223303
20-Mar-26,12.36,138.62,138.72,138.61,138.65,139.48248376842278,,139.1314298097611,141.2649369592924,139.48248376842278
20-Mar-26,12.39,138.77,139.12,138.6,139.1,139.4749098324144,,139.1314298097611,141.2606114109222,139.4749098324144
20-Mar-26,12.42,139.16,139.32,139.16,139.25,139.4704561723666,138.54119440181574,,141.25659420530596,139.4704561723666
20-Mar-26,12.45,139.25,139.25,139.0,139.02,139.4615362481613,138.54119440181574,,141.25212548561504,139.4615362481613
20-Mar-26,12.48,139.0,139.0,138.63,138.77,139.447842461069,138.54119440181574,,141.2471661939355,139.447842461069
20-Mar-26,12.51,138.62,139.1,138.62,139.09,139.4407564717409,138.54119440181574,,141.24285617157,139.4407564717409
20-Mar-26,12.54,139.11,139.18,139.1,139.1,139.43400881883514,138.54119440181574,,141.23857474065778,139.43400881883514
20-Mar-26,12.57,139.15,139.19,139.05,139.12,139.42779082242257,138.54119440181574,,141.23434182409304,139.42779082242257
20-Mar-26,13.00,139.12,139.12,139.0,139.01,139.41951773683004,138.54119440181574,,141.22989758468427,139.41951773683004
20-Mar-26,13.03,139.05,139.2,139.04,139.2,139.41517085095222,138.54119440181574,,141.22584184525434,139.41517085095222
20-Mar-26,13.06,139.2,139.2,139.08,139.18,139.41051400241852,138.54119440181574,,141.22175424915991,139.41051400241852
20-Mar-26,13.09,139.05,139.55,139.05,139.51,139.4124840221726,138.56618168138553,,141.21833416075,139.4124840221726
20-Mar-26,13.12,139.53,139.53,139.4,139.44,139.41302889302068,138.76556351324697,,141.2147810455437,139.41302889302068
20-Mar-26,13.15,139.45,139.73,139.43,139.56,139.41593921197077,138.86050716192227,,141.21147478970846,139.41593921197077
20-Mar-26,13.18,139.56,139.56,139.0,139.16,139.41087110876342,138.86050716192227,,141.20737593897977,139.41087110876342
20-Mar-26,13.21,139.16,139.47,139.16,139.47,139.41204197789682,138.86050716192227,,141.2039046583824,139.41204197789682
20-Mar-26,13.24,139.42,139.42,139.09,139.36,139.41101144368105,138.86050716192227,,141.20022053319084,139.41101144368105
20-Mar-26,13.27,139.39,139.5,139.21,139.33,139.40940725667747,138.86050716192227,,141.19648382882883,139.40940725667747
20-Mar-26,13.30,139.45,139.49,138.8,139.0,139.40130018228783,138.86050716192227,,141.19209524975025,139.40130018228783
20-Mar-26,13.33,139.0,139.06,138.9,138.92,139.39176948560885,138.86050716192227,,141.1875555989016,139.39176948560885
20-Mar-26,13.36,138.97,139.31,138.97,139.2,139.38797207005223,138.86050716192227,,141.18358445884385,139.38797207005223
20-Mar-26,13.39,139.2,139.23,139.0,139.06,139.38147757361554,138.86050716192227,,141.17934153285216,139.38147757361554
20-Mar-26,13.42,139.06,139.13,139.0,139.06,139.3751116810687,138.86050716192227,,141.1751070842351,139.3751116810687
20-Mar-26,13.45,139.06,139.06,138.8,138.8,139.36372333094852,,139.56553253452927,141.17036161553528,139.36372333094852
20-Mar-26,13.48,138.81,138.9,138.8,138.87,139.35394663132578,,139.56553253452927,141.1657654884313,139.35394663132578
20-Mar-26,13.51,138.87,138.92,138.8,138.89,139.34475956931934,,139.56553253452927,141.16121850443844,139.34475956931934
20-Mar-26,13.54,138.89,138.9,138.83,138.9,139.3359524491348,,139.56553253452927,141.15670058534866,139.3359524491348
20-Mar-26,13.57,138.9,138.9,138.81,138.84,139.32613160855786,,139.51929915194998,141.15207181295037,139.32613160855786
20-Mar-26,14.00,138.84,138.9,138.75,138.9,139.31769335888345,,139.46786923675495,141.14757216896845,139.31769335888345
20-Mar-26,14.03,138.9,138.9,138.82,138.83,139.30803606464812,,139.46258231307948,141.14294165514434,139.30803606464812
20-Mar-26,14.06,138.83,138.83,138.38,138.38,139.2896591128729,,139.28232408177155,141.137421292197,139.2896591128729
20-Mar-26,14.09,138.33,138.42,138.2,138.42,139.27243814034077,,138.98559167359437,141.13199187902578,139.27243814034077
20-Mar-26,14.12,138.42,138.42,138.3,138.36,139.25437005835383,,138.98559167359437,141.12645343371304,139.25437005835383
20-Mar-26,14.15,138.36,138.36,138.2,138.24,139.23428352254484,,138.90762925561145,141.12068629398533,139.23428352254484
20-Mar-26,14.18,138.3,138.45,138.25,138.36,139.21697097754395,,138.90762925561145,141.11517043725408,139.21697097754395
20-Mar-26,14.21,138.38,138.47,138.2,138.2,139.19683293838466,,138.90762925561145,141.10934592089592,139.19683293838466
20-Mar-26,14.24,138.1,138.24,138.1,138.2,139.17709367227803,,138.79347172734077,141.10353304193308,139.17709367227803
20-Mar-26,14.27,138.2,140.38,138.2,140.27,139.19873538173786,138.07487544539333,,141.1018676412499,139.19873538173786
20-Mar-26,14.30,140.3,140.9,140.25,140.51,139.22470101774306,139.28638790085398,,141.10068508852012,139.22470101774306
20-Mar-26,14.33,140.48,140.48,139.87,140.2,139.24401386887686,139.28638790085398,,141.0988855179137,139.24401386887686
20-Mar-26,14.36,140.2,140.26,138.37,138.46,139.2284888417704,,141.09857580030825,141.0936130193764,139.2284888417704
20-Mar-26,14.39,138.38,138.38,137.2,137.42,139.1926771815373,,139.77321822027744,141.08627313322378,139.1926771815373
20-Mar-26,14.42,137.46,138.21,137.0,137.91,139.16727763338807,,139.7528963982497,141.0799269331574,139.16727763338807
20-Mar-26,14.45,137.9,137.96,137.75,137.95,139.14317312579624,,139.7528963982497,141.07367333289136,139.14317312579624
20-Mar-26,14.48,137.95,137.98,137.8,137.88,139.11815979657254,,139.74049608258224,141.06729236719127,139.11815979657254
20-Mar-26,14.51,137.88,137.88,137.15,137.3,139.08215663228398,,139.399446474324,141.05976530951455,139.08215663228398
20-Mar-26,14.54,137.4,139.0,137.25,138.78,139.0761733326348,,139.399446474324,141.0552103338712,139.0761733326348
20-Mar-26,14.57,138.7,138.87,138.18,138.33,139.06139762307768,,139.399446474324,141.04976535817914,139.06139762307768
20-Mar-26,15.00,138.33,138.34,137.81,138.03,139.0409739077692,,139.399446474324,141.04373186096,139.0409739077692
20-Mar-26,15.03,138.15,138.5,137.91,138.5,139.0302615531599,,139.399446474324,141.03864947961944,139.0302615531599
20-Mar-26,15.06,138.5,138.82,138.39,138.81,139.02589993824586,,139.399446474324,141.0341966335063,139.02589993824586
20-Mar-26,15.09,138.54,138.72,138.09,138.22,139.00994152362713,,139.399446474324,141.02857386300977,139.00994152362713
20-Mar-26,15.12,138.22,138.22,137.76,137.76,138.9851902063276,,139.399446474324,141.02204324590085,138.9851902063276
20-Mar-26,15.15,137.8,137.9,137.73,137.78,138.96132505372705,,139.399446474324,141.01556563701791,138.96132505372705
20-Mar-26,15.18,137.7,137.7,137.2,137.53,138.93298198335623,,139.26787266712694,141.008601469911,138.93298198335623
20-Mar-26,15.21,137.5,138.07,137.5,138.02,138.91490313220066,,139.26787266712694,141.00263023820287,138.91490313220066
20-Mar-26,15.24,137.7,138.44,137.7,138.44,138.90549910978086,,139.26787266712694,140.9975100978668,138.90549910978086
20-Mar-26,15.27,138.42,138.99,138.1,138.15,138.89053873136936,,139.26787266712694,140.99182076700194,138.89053873136936
23-Mar-26,09.15,136.05,136.39,135.0,135.45,138.82240925154025,,138.377485256902,140.9807481980369,138.82240925154025
23-Mar-26,09.18,135.49,135.49,134.16,134.75,138.741767484183,,137.6382367312118,140.96829915068818,138.741767484183
23-Mar-26,09.21,134.7,135.21,134.7,135.04,138.6684651577635,,137.6382367312118,140.95645439714036,138.6684651577635
23-Mar-26,09.24,135.0,135.0,134.55,134.91,138.59404010513455,,137.33842175228156,140.94437356917405,138.59404010513455
23-Mar-26,09.27,134.75,134.92,134.4,134.4,138.510989806023,,137.1230795770534,140.93129789770717,138.510989806023
23-Mar-26,09.30,134.27,134.78,134.15,134.78,138.43710881976511,,136.87077161934806,140.91900759221724,138.43710881976511
23-Mar-26,09.33,134.8,135.12,134.8,135.12,138.37142349660144,,136.87077161934806,140.90742116346155,138.37142349660144
23-Mar-26,09.36,135.06,135.26,135.0,135.26,138.3098111501341,,136.87077161934806,140.8961376046934,138.3098111501341
23-Mar-26,09.39,135.28,135.75,135.19,135.71,138.25832974122054,,136.87077161934806,140.8857756913973,138.25832974122054
23-Mar-26,09.42,135.77,135.77,135.16,135.4,138.20172915228548,,136.87077161934806,140.8748151006053,138.20172915228548
23-Mar-26,09.45,135.19,135.19,135.0,135.06,138.1395166938244,,136.87077161934806,140.86319708841629,138.1395166938244
23-Mar-26,09.48,135.06,135.06,134.22,134.47,138.06685299691696,,136.66063345515795,140.85042346786,138.06685299691696
23-Mar-26,09.51,134.39,134.45,134.23,134.34,137.99305392767107,,136.23057010964214,140.83741562876338,137.99305392767107
23-Mar-26,09.54,134.3,134.59,134.3,134.39,137.92170632514294,,136.23057010964214,140.82453367945516,137.92170632514294
23-Mar-26,09.57,134.27,134.55,134.22,134.34,137.85078144741732,,136.09366178881015,140.8115775682075,137.85078144741732
23-Mar-26,10.00,134.34,134.5,134.2,134.2,137.77848874548826,,135.97779560992913,140.79836762301628,137.77848874548826
23-Mar-26,10.03,134.2,134.36,134.2,134.3,137.70960778023107,,135.79301604893624,140.78538387152173,137.70960778023107
23-Mar-26,10.06,134.24,134.31,134.0,134.14,137.63892247765224,,135.60971444404262,140.77210638126894,137.63892247765224
23-Mar-26,10.09,134.0,134.11,133.55,134.0,137.56686460680766,,135.31624299963835,140.75857569918847,137.56686460680766
23-Mar-26,10.12,134.03,134.09,134.0,134.05,137.49722372350453,,135.31624299963835,140.74517195153774,137.49722372350453
23-Mar-26,10.15,134.0,134.02,133.55,133.62,137.4204470161084,,135.16315682970708,140.73093584374246,137.4204470161084
23-Mar-26,10.18,133.62,133.7,133.25,133.41,137.34103222371022,,134.85034114673635,140.71630859929942,137.34103222371022
23-Mar-26,10.21,133.27,133.4,133.25,133.37,137.2623979222506,,134.6108070320627,140.70163066004008,137.2623979222506
23-Mar-26,10.24,133.37,133.37,133.0,133.15,137.18096430002782,,134.45322632885646,140.68654248689316,137.18096430002782
23-Mar-26,10.27,133.1,133.14,132.34,132.37,137.08569768022528,,134.1244036959708,140.66992601838788,137.08569768022528
23-Mar-26,10.30,132.48,132.5,132.07,132.4,136.99291158754755,,133.6599633263737,140.6534026896798,136.99291158754755
23-Mar-26,10.33,132.5,132.5,132.05,132.09,136.8958242293783,,133.64746699373634,140.63629299399614,136.8958242293783
23-Mar-26,10.36,132.1,133.2,132.1,132.88,136.8163029575094,,133.64746699373634,140.62079590509703,136.8163029575094
23-Mar-26,10.39,132.88,132.88,132.32,132.57,136.73221775043,,133.64746699373634,140.60471039879317,136.73221775043
23-Mar-26,10.42,132.58,132.66,132.3,132.5,136.64841145834228,,133.64746699373634,140.58851717122317,136.64841145834228
