time,open,high,low,close,Up Trend,Down Trend,EMA
2026-03-12T14:45:00+05:30,142.3,142.41,142.26,142.37,,143.20314084161632,146.03733122646858
2026-03-12T14:50:00+05:30,142.37,142.5,142.05,142.44,,143.1913267574547,146.0301437514906
2026-03-12T14:55:00+05:30,142.45,142.8,142.21,142.6,,143.1913267574547,146.0232903174217
2026-03-12T15:00:00+05:30,142.67,142.67,142,142.48,,143.1913267574547,146.01621081628798
2026-03-12T15:05:00+05:30,142.35,142.49,142,142.15,,143.1913267574547,146.00848611935234
2026-03-12T15:10:00+05:30,142.16,142.41,142.02,142.39,,143.1913267574547,146.00125637685613
2026-03-12T15:15:00+05:30,142.42,143.23,142.35,143.23,142.0185926815785,,145.9957194010782
2026-03-12T15:20:00+05:30,143.03,143.23,142.71,142.85,142.0185926815785,,145.98943424742967
2026-03-12T15:25:00+05:30,142.79,143,142.7,142.7,142.0185926815785,,145.982861951231
2026-03-13T09:15:00+05:30,142.42,143,141.75,142.02,142.0185926815785,,145.97494414513463
2026-03-13T09:20:00+05:30,142,142.07,141.2,141.25,,143.2678776905269,145.9655036972922
2026-03-13T09:25:00+05:30,141.4,141.45,141,141.39,,142.8295899214742,145.95636183176316
2026-03-13T09:30:00+05:30,141.39,141.52,141.06,141.19,,142.8295899214742,145.9468386313001
2026-03-13T09:35:00+05:30,141.19,141.19,140.7,140.8,,142.5159178363941,145.93655523743138
2026-03-13T09:40:00+05:30,140.8,140.81,140.6,140.69,,142.18182605275467,145.92607260958437
2026-03-13T09:45:00+05:30,140.6,140.7,140.51,140.57,,141.9911434474792,145.91537116580898
2026-03-13T09:50:00+05:30,140.55,140.55,140.25,140.31,,141.74352910273132,145.90417162302015
2026-03-13T09:55:00+05:30,140.25,140.66,140.05,140.66,,141.74352910273132,145.89369375763948
2026-03-13T10:00:00+05:30,140.45,140.8,140.2,140.58,,141.74352910273132,145.88307698689493
2026-03-13T10:05:00+05:30,140.53,140.63,140.4,140.52,,141.74352910273132,145.8723615483597
2026-03-13T10:10:00+05:30,140.57,140.59,140.23,140.33,,141.740796444302,145.86128789891242
2026-03-13T10:15:00+05:30,140.41,140.41,139.89,140.11,,141.5037167998718,145.84979681419932
2026-03-13T10:20:00+05:30,140.04,140.32,139.65,139.7,,141.40434511988465,145.83750950787726
2026-03-13T10:25:00+05:30,139.41,140.09,139.3,140.02,,141.20941060789616,145.8258861122571
2026-03-13T10:30:00+05:30,140.02,140.1,139.66,139.74,,141.20941060789616,145.8137264996452
2026-03-13T10:35:00+05:30,139.73,140.21,139.67,140.21,,141.20941060789616,145.80253024290266
2026-03-13T10:40:00+05:30,140.12,140.12,139.5,139.7,,141.20941060789616,145.79033737528448
2026-03-13T10:45:00+05:30,139.7,139.94,139.55,139.6,,141.20941060789616,145.77796906884035
2026-03-13T10:50:00+05:30,139.68,140.42,139.68,140.22,,141.20941060789616,145.76686423553596
2026-03-13T10:55:00+05:30,140.22,140.22,139.9,140.15,,141.20941060789616,145.75564172957087
2026-03-13T11:00:00+05:30,140.2,140.2,139.98,140.2,,141.20941060789616,145.744541546295
2026-03-13T11:05:00+05:30,140.19,140.19,140.05,140.05,,141.20941060789616,145.73316384090782
2026-03-13T11:10:00+05:30,140.14,140.19,140.05,140.1,,141.20941060789616,145.72190876829862
2026-03-13T11:15:00+05:30,140.1,140.19,140.05,140.09,,141.20941060789616,145.710656203327
2026-03-13T11:20:00+05:30,140.25,140.4,140.15,140.4,,141.20941060789616,145.70004550162204
2026-03-13T11:25:00+05:30,140.3,140.65,140.28,140.65,,141.20941060789616,145.6899555006198
2026-03-13T11:30:00+05:30,140.63,140.71,140.5,140.66,,141.20941060789616,145.6799056394797
2026-03-13T11:35:00+05:30,140.66,140.74,140.52,140.66,,141.20941060789616,145.66987585798225
2026-03-13T11:40:00+05:30,140.66,140.96,140.6,140.69,,141.20941060789616,145.6599260560682
2026-03-13T11:45:00+05:30,140.66,140.7,140.51,140.6,,141.20941060789616,145.64981631369844
2026-03-13T11:50:00+05:30,140.6,140.7,140.54,140.69,,141.20941060789616,145.63990659079394
2026-03-13T11:55:00+05:30,140.65,140.75,140.49,140.6,,141.20941060789616,145.6298368473558
2026-03-13T12:00:00+05:30,140.63,140.63,140.52,140.6,,141.20941060789616,145.61978722328516
2026-03-13T12:05:00+05:30,140.61,140.61,140.56,140.57,,141.20941060789616,145.60969773832355
2026-03-13T12:10:00+05:30,140.57,140.7,140.57,140.65,,141.20941060789616,145.5997882523329
2026-03-13T12:15:00+05:30,140.7,140.8,140.67,140.69,,141.20941060789616,145.58997848559497
2026-03-13T12:20:00+05:30,140.7,140.7,140.47,140.6,,141.20941060789616,145.58000849861077
2026-03-13T12:25:00+05:30,140.6,140.61,140.49,140.6,,141.20941060789616,145.57005843168048
2026-03-13T12:30:00+05:30,140.54,140.61,140.54,140.56,,141.20941060789616,145.56004832492388
2026-03-13T12:35:00+05:30,140.6,140.64,140.42,140.61,,141.17549509873223,145.55015811848048
2026-03-13T12:40:00+05:30,140.53,140.63,140.42,140.49,,141.168945588859,145.54004791244955
2026-03-13T12:45:00+05:30,140.6,140.61,140.52,140.61,,141.168945588859,145.53019766687024
2026-03-13T12:50:00+05:30,140.6,140.61,140.28,140.6,,141.0979959269758,145.5203471220813
2026-03-13T12:55:00+05:30,140.57,140.61,140.49,140.59,,141.0979959269758,145.51049627868053
2026-03-13T13:00:00+05:30,140.64,140.64,140.5,140.6,,141.0979959269758,145.50068509730454
2026-03-13T13:05:00+05:30,140.6,140.79,140.53,140.79,,141.0979959269758,145.49127313906817
2026-03-13T13:10:00+05:30,140.73,140.84,140.65,140.7,,141.0979959269758,145.48170016576333
2026-03-13T13:15:00+05:30,140.72,140.75,140.56,140.6,,141.0979959269758,145.4719465190785
2026-03-13T13:20:00+05:30,140.68,140.68,140.5,140.61,,141.0979959269758,145.4622323402192
2026-03-13T13:25:00+05:30,140.61,140.74,140.55,140.74,,141.0979959269758,145.45279731056843
2026-03-13T13:30:00+05:30,140.69,140.84,140.65,140.7,,141.0979959269758,145.4433012120458
2026-03-13T13:35:00+05:30,140.65,140.7,140.52,140.6,,141.0979959269758,145.43362428654723
2026-03-13T13:40:00+05:30,140.7,140.7,140.46,140.62,,141.0979959269758,145.42400665560507
2026-03-13T13:45:00+05:30,140.63,140.63,140,140.2,,141.0482497881502,145.4135690798696
2026-03-13T13:50:00+05:30,140.2,140.35,140,140.32,,140.9399248093352,145.40339211867106
2026-03-13T13:55:00+05:30,140.32,140.5,140.17,140.4,,140.9399248093352,145.39339533122117
2026-03-13T14:00:00+05:30,140.5,140.7,140.46,140.57,,140.9399248093352,145.38375817771222
2026-03-13T14:05:00+05:30,140.57,140.9,140.57,140.63,,140.9399248093352,145.37426015937513
2026-03-13T14:10:00+05:30,140.63,140.7,140.44,140.59,,140.9399248093352,145.36470119801774
2026-03-13T14:15:00+05:30,140.64,140.7,140.42,140.7,,140.9399248093352,145.355381115704
2026-03-13T14:20:00+05:30,140.7,140.84,140.61,140.7,,140.9399248093352,145.34607965493336
2026-03-13T14:25:00+05:30,140.63,140.8,140.61,140.74,,140.9399248093352,145.33687669857986
2026-03-13T14:30:00+05:30,140.71,141.16,140.62,141,140.14731853477338,,145.328211610271
2026-03-13T14:35:00+05:30,141,141,140.76,140.95,140.14731853477338,,145.319463934726
2026-03-13T14:40:00+05:30,140.9,141.13,140.68,141.13,140.14731853477338,,145.31109337741387
2026-03-13T14:45:00+05:30,141.15,141.25,140.78,140.92,140.14731853477338,,145.30231996407238
2026-03-13T14:50:00+05:30,140.9,141.07,140.83,140.9,140.14731853477338,,145.29352411998832
2026-03-13T14:55:00+05:30,140.83,140.83,140.6,140.66,140.14731853477338,,145.28426632953878
2026-03-13T15:00:00+05:30,140.66,140.66,140.4,140.4,140.14731853477338,,145.2745075556536
2026-03-13T15:05:00+05:30,140.4,140.57,140.1,140.28,140.14731853477338,,145.26452851957836
2026-03-13T15:10:00+05:30,140.28,140.42,140,140.39,140.14731853477338,,145.25478920185694
2026-03-13T15:15:00+05:30,140.29,140.39,140,140,,141.20051618242942,145.24429012253256
2026-03-13T15:20:00+05:30,140,140,139.8,139.87,,140.86761810776784,145.23355228012989
2026-03-13T15:25:00+05:30,139.99,140,139.7,139.77,,140.81085629699106,145.222636091758
2026-03-16T09:15:00+05:30,141.25,141.28,138.53,139.15,,140.81085629699106,145.21050295271354
2026-03-16T09:20:00+05:30,139.07,139.12,138.41,138.79,,140.50779360056274,145.19767477498584
2026-03-16T09:25:00+05:30,138.85,138.86,138.43,138.54,,140.3425142405065,145.18437272748338
2026-03-16T09:30:00+05:30,138.67,139,138.52,138.91,,140.3425142405065,145.17183651823765
2026-03-16T09:35:00+05:30,138.99,139.7,138.92,139.41,,140.3425142405065,145.16032435736204
2026-03-16T09:40:00+05:30,139.35,140.3,139.35,140.07,,140.3425142405065,145.15015387912555
2026-03-16T09:45:00+05:30,140.22,140.4,140.03,140.03,,140.3425142405065,145.13992380144498
2026-03-16T09:50:00+05:30,140.24,140.28,139.55,139.65,,140.3425142405065,145.12895492272082
2026-03-16T09:55:00+05:30,139.56,139.73,139.53,139.6,,140.3425142405065,145.11790805973837
2026-03-16T10:00:00+05:30,139.62,139.75,139.06,139.38,,140.3425142405065,145.10644370797067
2026-03-16T10:05:00+05:30,139.35,139.79,139,139,,140.3425142405065,145.09424302124145
2026-03-16T10:10:00+05:30,138.95,139,138.7,138.75,,140.3425142405065,145.0815672110092
2026-03-16T10:15:00+05:30,138.75,138.9,138.67,138.83,,140.3425142405065,145.06907656723095
2026-03-16T10:20:00+05:30,138.83,138.83,138.54,138.75,,140.217901096702,145.0564510396241
2026-03-16T10:25:00+05:30,138.58,138.76,138.58,138.75,,140.10361098703183,145.04385073784664
2026-03-16T10:30:00+05:30,138.75,139.06,138.66,139.06,,140.10361098703183,145.0318949921167
2026-03-16T10:35:00+05:30,139.04,139.16,138.54,138.75,,140.10361098703183,145.0193437533712
2026-03-16T10:40:00+05:30,138.75,138.76,138.61,138.75,,140.03970240954618,145.0068175920258
2026-03-16T10:45:00+05:30,138.75,138.76,138.56,138.75,,139.93923216859156,144.9943164579758
2026-03-16T10:50:00+05:30,138.75,138.76,138.61,138.71,,139.8813089517324,144.9817603811367
2026-03-16T10:55:00+05:30,138.75,138.9,138.63,138.87,,139.8813089517324,144.96954907168387
2026-03-16T11:00:00+05:30,138.87,139.6,138.72,139.6,,139.8813089517324,144.95882070191027
2026-03-16T11:05:00+05:30,139.63,139.9,139.58,139.66,,139.8813089517324,144.9482336475608
2026-03-16T11:10:00+05:30,139.66,139.66,139.25,139.34,,139.8813089517324,144.93702838552773
2026-03-16T11:15:00+05:30,139.26,139.93,139.25,139.9,138.4686807741871,,144.92696439274945
2026-03-16T11:20:00+05:30,139.89,139.89,139.57,139.7,138.4686807741871,,144.91652090744927
2026-03-16T11:25:00+05:30,139.75,140.19,139.7,140.18,138.61988045594413,,144.90705732921262
2026-03-16T11:30:00+05:30,140.16,140.25,140,140.16,138.85739241034972,,144.89757269918422
2026-03-16T11:35:00+05:30,140.02,140.19,139.5,139.65,138.85739241034972,,144.8870880384466
2026-03-16T11:40:00+05:30,139.53,139.7,139.5,139.51,138.85739241034972,,144.87634460580233
2026-03-16T11:45:00+05:30,139.57,139.57,139.33,139.33,138.85739241034972,,144.86526299819832
2026-03-16T11:50:00+05:30,139.53,139.7,139.31,139.35,138.85739241034972,,144.85424349170842
2026-03-16T11:55:00+05:30,139.27,139.44,139.1,139.38,138.85739241034972,,144.84330594227444
2026-03-16T12:00:00+05:30,139.5,139.7,139.5,139.66,138.85739241034972,,144.83294968664552
2026-03-16T12:05:00+05:30,139.62,139.62,139.2,139.33,138.85739241034972,,144.8219547821767
2026-03-16T12:10:00+05:30,139.35,139.49,139.23,139.26,138.85739241034972,,144.81084198540913
2026-03-16T12:15:00+05:30,139.36,139.42,139.05,139.14,138.85739241034972,,144.79951163179192
2026-03-16T12:20:00+05:30,139.1,139.1,139.05,139.1,138.85739241034972,,144.78812399616396
2026-03-16T12:25:00+05:30,139.17,139.3,139.02,139.12,138.85739241034972,,144.7767990730947
2026-03-16T12:30:00+05:30,139.12,139.18,138.88,138.88,138.85739241034972,,144.76501725676485
2026-03-16T12:35:00+05:30,138.76,138.95,138.69,138.86,138.85739241034972,,144.7532190204876
2026-03-16T12:40:00+05:30,138.86,138.87,138.66,138.66,,139.72683429491104,144.74104475671038
2026-03-16T12:45:00+05:30,138.75,138.75,138.63,138.63,,139.59165086541995,144.7288348770766
2026-03-16T12:50:00+05:30,138.76,138.78,138.6,138.78,,139.55548577887797,144.71694909310642
2026-03-16T12:55:00+05:30,138.75,138.8,138.67,138.8,,139.5529372009902,144.70512701699633
2026-03-16T13:00:00+05:30,138.74,138.89,138.7,138.75,,139.5529372009902,144.69322866131802
2026-03-16T13:05:00+05:30,138.75,138.79,138.6,138.79,,139.46582913280204,144.68143399865804
2026-03-16T13:10:00+05:30,138.8,138.8,138.66,138.75,,139.46574621952186,144.6695829816777
2026-03-16T13:15:00+05:30,138.72,138.78,138.7,138.7,,139.42617159756966,144.65765574295307
2026-03-16T13:20:00+05:30,138.77,138.88,138.67,138.72,,139.42617159756966,144.6457922949152
2026-03-16T13:25:00+05:30,138.67,138.72,138.41,138.41,,139.27049899403144,144.63333316945082
2026-03-16T13:30:00+05:30,138.41,138.54,138.41,138.42,,139.14894909462828,144.620918917364
2026-03-16T13:35:00+05:30,138.43,138.51,138.41,138.45,,139.09655418516545,144.60858940903762
2026-03-16T13:40:00+05:30,138.46,138.5,138.41,138.41,,139.0548987666489,144.59620461501356
2026-03-16T13:45:00+05:30,138.41,138.51,138.1,138.1,,138.96790888998402,144.58322518521334
2026-03-16T13:50:00+05:30,138.01,138.14,137.5,137.69,,138.60861800098562,144.5694525075206
2026-03-16T13:55:00+05:30,137.65,137.89,137.5,137.86,,138.52175620088704,144.55604700800507
2026-03-16T14:00:00+05:30,137.94,137.94,137.68,137.76,,138.52175620088704,144.54246849250455
2026-03-16T14:05:00+05:30,137.84,137.94,137.73,137.82,,138.52175620088704,144.52903698702502
2026-03-16T14:10:00+05:30,137.75,137.97,137.75,137.84,,138.52175620088704,144.51567227776025
2026-03-16T14:15:00+05:30,137.74,138.06,137.71,138.06,,138.52175620088704,144.50277383165084
2026-03-16T14:20:00+05:30,138.05,138.15,137.88,138.05,,138.52175620088704,144.48988117664254
2026-03-16T14:25:00+05:30,138.07,138.53,137.9,138.4,,138.52175620088704,144.47771358188402
2026-03-16T14:30:00+05:30,138.53,138.7,138.51,138.59,137.68535420405993,,144.46594991838376
2026-03-16T14:35:00+05:30,138.59,138.9,138.59,138.9,137.82431878365395,,144.45482913932605
2026-03-16T14:40:00+05:30,138.87,139.2,138.67,138.8,137.94738690528857,,144.44353077940733
2026-03-16T14:45:00+05:30,138.78,139.11,138.78,139,137.95714821475968,,144.4326545940339
2026-03-16T14:50:00+05:30,138.5,138.5,138.02,138.02,137.95714821475968,,144.41984209734252
2026-03-16T14:55:00+05:30,138.1,138.29,138,138,137.95714821475968,,144.40701524000517
2026-03-16T15:00:00+05:30,138.02,138.1,138,138.07,137.95714821475968,,144.39435387089426
2026-03-16T15:05:00+05:30,138.04,138.12,138,138.01,137.95714821475968,,144.38159791910425
2026-03-16T15:10:00+05:30,138.12,138.12,138,138.07,137.95714821475968,,144.3689873338513
2026-03-16T15:15:00+05:30,138.03,138.32,138,138.32,137.95714821475968,,144.35690144507237
2026-03-16T15:20:00+05:30,138.28,138.4,138.1,138.15,137.95714821475968,,144.3445000435837
2026-03-16T15:25:00+05:30,138.19,138.3,138,138.11,137.95714821475968,,144.33204350004007
2026-03-17T09:15:00+05:30,139.09,139.26,138.25,138.35,137.95714821475968,,144.32009136517485
2026-03-17T09:20:00+05:30,138.41,139.65,138.27,139.35,137.95714821475968,,144.310161112697
2026-03-17T09:25:00+05:30,139.2,139.49,139.11,139.41,137.95714821475968,,144.30037058100328
2026-03-17T09:30:00+05:30,139.41,139.47,139.12,139.28,137.95714821475968,,144.29033987055172
2026-03-17T09:35:00+05:30,139.2,139.45,139.14,139.34,137.95714821475968,,144.28044908159956
2026-03-17T09:40:00+05:30,139.34,139.36,139.1,139.14,137.95714821475968,,144.27017845406388
2026-03-17T09:45:00+05:30,139.22,139.3,139.05,139.2,137.95714821475968,,144.26004822738244
2026-03-17T09:50:00+05:30,139.23,139.39,139.2,139.36,138.11862863764685,,144.25025792123384
2026-03-17T09:55:00+05:30,139.36,139.36,139.25,139.35,138.21326577388217,,144.2404671961165
2026-03-17T10:00:00+05:30,139.3,139.3,138.75,139.09,138.21326577388217,,144.23017655236802
2026-03-17T10:05:00+05:30,139.13,140.36,139.13,140.29,138.31769527684455,,144.2223040717439
2026-03-17T10:10:00+05:30,140.27,140.4,140,140.33,138.79542574916007,,144.21452724043172
2026-03-17T10:15:00+05:30,140.33,140.46,140.16,140.4,138.9558831742441,,144.20690580738392
2026-03-17T10:20:00+05:30,140.41,140.6,140.34,140.4,139.17329485681967,,144.19929960197456
2026-03-17T10:25:00+05:30,140.4,140.4,140.11,140.13,139.17329485681967,,144.19116913323936
2026-03-17T10:30:00+05:30,140.1,140.99,139.91,140.59,139.17329485681967,,144.183973990116
2026-03-17T10:35:00+05:30,140.65,140.79,140.42,140.79,139.18663195062152,,144.17719282330256
2026-03-17T10:40:00+05:30,140.78,141.85,140.78,141.8,139.7174687555594,,144.17244318729198
2026-03-17T10:45:00+05:30,141.8,142.11,141.52,141.85,140.20022188000345,,144.16780294116353
2026-03-17T10:50:00+05:30,141.99,142.15,141.6,141.64,140.2566996920031,,144.16275238583654
2026-03-17T10:55:00+05:30,141.69,141.82,141.56,141.56,140.2566996920031,,144.15755208136935
2026-03-17T11:00:00+05:30,141.58,141.9,141.43,141.9,140.2566996920031,,144.15304148780018
2026-03-17T11:05:00+05:30,141.9,141.9,141.5,141.61,140.2566996920031,,144.14796048582656
2026-03-17T11:10:00+05:30,141.66,141.66,141.52,141.58,140.2566996920031,,144.14282969564508
2026-03-17T11:15:00+05:30,141.58,141.65,141.25,141.45,140.2566996920031,,144.1374494165329
2026-03-17T11:20:00+05:30,141.45,141.45,140.7,140.7,140.2566996920031,,144.13058138573064
2026-03-17T11:25:00+05:30,140.57,140.63,140.11,140.11,,141.85478950858396,144.1225482560888
2026-03-17T11:30:00+05:30,140.19,140.45,140.19,140.38,,141.75831055772554,144.11507063719552
2026-03-17T11:35:00+05:30,140.26,140.4,140.15,140.36,,141.64447950195301,144.10756799855977
2026-03-17T11:40:00+05:30,140.3,140.4,140.21,140.26,,141.5945315517577,144.0998805500112
2026-03-17T11:45:00+05:30,140.17,140.4,140.1,140.1,,141.50057839658191,144.0918887806805
2026-03-17T11:50:00+05:30,140.12,140.34,140.1,140.19,,141.41752055692373,144.08409279910072
2026-03-17T11:55:00+05:30,140.21,140.32,139.65,139.83,,141.26376850123137,144.07559311318843
2026-03-17T12:00:00+05:30,139.73,140,139.66,139.7,,141.0828916511082,144.06685066940585
2026-03-17T12:05:00+05:30,139.7,139.8,139.6,139.76,,140.8876024859974,144.05824557316328
2026-03-17T12:10:00+05:30,139.86,139.86,139.7,139.7,,140.8876024859974,144.04953778980033
2026-03-17T12:15:00+05:30,139.7,139.73,139.48,139.52,,140.68515801365788,144.04048776424628
2026-03-17T12:20:00+05:30,139.63,139.74,139.56,139.65,,140.68515801365788,144.0317155609211
2026-03-17T12:25:00+05:30,139.68,139.68,139.59,139.67,,140.5963279910629,144.02300084451565
2026-03-17T12:30:00+05:30,139.66,139.71,139.59,139.68,,140.55119519195662,144.01432352015098
2026-03-17T12:35:00+05:30,139.74,139.86,139.62,139.66,,140.55119519195662,144.00562357305776
2026-03-17T12:40:00+05:30,139.65,139.73,139.6,139.67,,140.49876810548486,143.9969609884962
2026-03-17T12:45:00+05:30,139.73,140,139.67,140,,140.49876810548486,143.98897505245526
2026-03-17T12:50:00+05:30,139.99,140.1,139.87,139.89,,140.49876810548486,143.98078529211068
2026-03-17T12:55:00+05:30,139.9,140,139.87,140,,140.49876810548486,143.97283167514342
2026-03-17T13:00:00+05:30,140,140.3,139.99,140.24,,140.49876810548486,143.96537346999827
2026-03-17T13:05:00+05:30,140.29,140.34,139.9,140.24,,140.49876810548486,143.9579301663619
2026-03-17T13:10:00+05:30,140.2,140.24,140.07,140.08,,140.49876810548486,143.9501820541414
2026-03-17T13:15:00+05:30,140.14,140.22,140.06,140.1,,140.49876810548486,143.94248938270457
2026-03-17T13:20:00+05:30,140.1,140.1,139.87,139.87,,140.49876810548486,143.93435254078108
2026-03-17T13:25:00+05:30,139.93,140.01,139.82,140.01,,140.49876810548486,143.92651167656373
2026-03-17T13:30:00+05:30,139.98,140.3,139.91,140.12,,140.49876810548486,143.91890625862854
2026-03-17T13:35:00+05:30,140.12,140.15,140.09,140.09,,140.49876810548486,143.91125609627363
2026-03-17T13:40:00+05:30,140.17,140.2,140,140.04,,140.49876810548486,143.9035213188585
2026-03-17T13:45:00+05:30,140.05,140.14,139.98,139.98,,140.49876810548486,143.89568211542422
2026-03-17T13:50:00+05:30,140.06,140.06,139.89,140,,140.49876810548486,143.88789853477402
2026-03-17T13:55:00+05:30,140.04,140.04,139.88,139.9,,140.49876810548486,143.87993070553372
2026-03-17T14:00:00+05:30,139.9,140.1,139.88,139.9,,140.49876810548486,143.87197879603215
2026-03-17T14:05:00+05:30,139.98,140,139.88,139.98,,140.49876810548486,143.8642026146215
2026-03-17T14:10:00+05:30,139.99,140.3,139.93,140.3,,140.49876810548486,143.85708133067618
2026-03-17T14:15:00+05:30,140.3,140.3,140.1,140.27,,140.49876810548486,143.84991433501048
2026-03-17T14:20:00+05:30,140.27,140.34,140.21,140.22,,140.49876810548486,143.84266175891656
2026-03-17T14:25:00+05:30,140.21,140.27,140.05,140.06,,140.49876810548486,143.8351039931645
2026-03-17T14:30:00+05:30,140.09,140.16,140.05,140.1,,140.49876810548486,143.8276412479234
2026-03-17T14:35:00+05:30,140.06,140.1,139.85,139.85,,140.49876810548486,143.81969391276272
2026-03-17T14:40:00+05:30,139.95,139.95,139.6,139.69,,140.44337210930533,143.81144277607387
2026-03-17T14:45:00+05:30,139.66,139.76,139.46,139.46,,140.30153489837483,143.8027485847131
2026-03-17T14:50:00+05:30,139.58,139.7,139.46,139.51,,140.27438140853732,143.79417166446393
2026-03-17T14:55:00+05:30,139.5,139.56,139.35,139.53,,140.1429432676836,143.7856518409585
2026-03-17T15:00:00+05:30,139.52,139.52,139.18,139.26,,140.07414894091525,143.77660957953802
2026-03-17T15:05:00+05:30,139.26,139.29,139.1,139.12,,139.9037340468237,143.76730566429418
2026-03-17T15:10:00+05:30,139.14,139.76,139,139.58,,139.9037340468237,143.7589394192107
2026-03-17T15:15:00+05:30,139.55,139.6,139.28,139.41,,139.9037340468237,143.7502502295619
2026-03-17T15:20:00+05:30,139.45,139.82,139.44,139.53,,139.9037340468237,143.74181816117118
2026-03-17T15:25:00+05:30,139.54,140,139.22,140,138.88561859146265,,143.734342001009
2026-03-18T09:15:00+05:30,140.3,141.5,140.13,141.31,139.41669483269106,,143.72949816084713
2026-03-18T09:20:00+05:30,141.33,141.69,141.3,141.3,140.11952534942196,,143.72464401866762
2026-03-18T09:25:00+05:30,141.38,141.8,141.31,141.8,140.16707281447978,,143.72079857607287
2026-03-18T09:30:00+05:30,141.6,142.3,141.52,142.3,140.42686553303182,,143.71795981767912
2026-03-18T09:35:00+05:30,142.35,142.9,142.35,142.55,141.1101789797286,,143.7156262316298
2026-03-18T09:40:00+05:30,142.67,143,142.42,142.42,141.17266108175573,,143.71303756783036
2026-03-18T09:45:00+05:30,142.62,142.93,142.44,142.9,141.17266108175573,,143.71141311714538
2026-03-18T09:50:00+05:30,142.77,142.89,142.44,142.52,141.17266108175573,,143.70903267135688
2026-03-18T09:55:00+05:30,142.61,142.75,142.36,142.43,141.17266108175573,,143.706477161524
2026-03-18T10:00:00+05:30,142.45,142.48,142.21,142.22,141.17266108175573,,143.7035071771853
2026-03-18T10:05:00+05:30,142.2,142.2,141.95,141.96,141.17266108175573,,143.70002364636173
2026-03-18T10:10:00+05:30,141.96,141.96,141.48,141.82,141.17266108175573,,143.69626735536
2026-03-18T10:15:00+05:30,141.72,142,141.72,142,141.17266108175573,,143.69287820979483
2026-03-18T10:20:00+05:30,142,142.35,141.95,142.05,141.17266108175573,,143.6895957358492
2026-03-18T10:25:00+05:30,141.99,142.08,141.51,141.83,141.17266108175573,,143.6858802598535
2026-03-18T10:30:00+05:30,141.81,142.26,141.67,141.75,141.17266108175573,,143.6820123672264
2026-03-18T10:35:00+05:30,141.89,142.48,141.83,142.28,141.17266108175573,,143.67921114371546
2026-03-18T10:40:00+05:30,142.3,142.46,142.1,142.12,141.17266108175573,,143.67609583673502
2026-03-18T10:45:00+05:30,142.13,142.35,142.11,142.26,141.17266108175573,,143.67326647442385
2026-03-18T10:50:00+05:30,142.22,142.3,142.14,142.15,141.17266108175573,,143.67022298496445
2026-03-18T10:55:00+05:30,142.15,142.35,142.11,142.23,141.17266108175573,,143.66734541656294
2026-03-18T11:00:00+05:30,142.12,142.23,142.08,142.13,141.17266108175573,,143.66427379734904
2026-03-18T11:05:00+05:30,142.12,142.26,142,142.24,141.17266108175573,,143.66142809545624
2026-03-18T11:10:00+05:30,142.19,142.33,142.05,142.3,141.17266108175573,,143.6587079594014
2026-03-18T11:15:00+05:30,142.31,142.57,142.31,142.41,141.39092008189746,,143.6562130384036
2026-03-18T11:20:00+05:30,142.45,142.45,142.25,142.4,141.39092008189746,,143.65370312224294
2026-03-18T11:25:00+05:30,142.37,142.4,142.23,142.37,141.39092008189746,,143.65113828083986
2026-03-18T11:30:00+05:30,142.37,142.41,142.35,142.35,141.50272073970325,,143.64853860395507
2026-03-18T11:35:00+05:30,142.26,142.35,142.21,142.21,141.50272073970325,,143.64566440095018
2026-03-18T11:40:00+05:30,142.26,142.39,142.11,142.11,141.50272073970325,,143.6425961404088
2026-03-18T11:45:00+05:30,142.19,142.25,142,142.1,141.50272073970325,,143.63951403023816
2026-03-18T11:50:00+05:30,142.02,142.02,141.8,141.81,141.50272073970325,,143.63585865755036
2026-03-18T11:55:00+05:30,141.9,141.9,141.8,141.8,141.50272073970325,,143.63219060828453
